,Unnamed: 0,type,text
2182,2182,ham,Love has one law; Make happy the person you love. In the same way friendship has one law; Never make ur friend feel alone until you are alive.... Gud night
2183,2183,ham,Height of recycling: Read twice- People spend time for earning money and the same money is spent for spending time!;-) Good morning.. keep smiling:-)
2184,2184,ham,Oh ok wait 4 me there... My lect havent finish
2185,2185,ham,I need to come home and give you some good lovin...
2186,2186,ham,NO GIFTS!! You trying to get me to throw myself off a cliff or something?
2187,2187,ham,Nope but i'm going home now then go pump petrol lor... Like going 2 rain soon...
2188,2188,ham,MY NO. IN LUTON 0125698789 RING ME IF UR AROUND! H*
2189,2189,spam,"tddnewsletter@emc1.co.uk (More games from TheDailyDraw) Dear Helen, Dozens of Free Games - with great prizesWith.."
2190,2190,ham,No i am not having not any movies in my laptop
2191,2191,ham,Have you laid your airtel line to rest?
2192,2192,ham,CERI U REBEL! SWEET DREAMZ ME LITTLE BUDDY!! C YA 2MORO! WHO NEEDS BLOKES
2193,2193,ham,Ok i've sent u da latest version of da project.
2194,2194,ham,Then its most likely called Mittelschmertz. Google it. If you dont have paracetamol dont worry it will go.
2195,2195,ham,"Sorry, I'll call later"
2196,2196,ham,Ok. I only ask abt e movie. U wan ktv oso?
2197,2197,ham,I am in a marriage function
2198,2198,ham,Ok. But i finish at 6.
2199,2199,ham,Big brotherÛ÷s really scraped the barrel with this shower of social misfits
2200,2200,ham,"Solve d Case : A Man Was Found Murdered On  &lt;DECIMAL&gt; . &lt;#&gt;  AfterNoon. 1,His wife called Police. 2,Police questioned everyone. 3,Wife: Sir,I was sleeping, when the murder took place. 4.Cook: I was cooking. 5.Gardener: I was picking vegetables. 6.House-Maid: I went 2 d post office. 7.Children: We went 2 play. 8.Neighbour: We went 2 a marriage. Police arrested d murderer Immediately. Who's It? Reply With Reason, If U r Brilliant."
2201,2201,ham,You will be in the place of that man
2202,2202,ham,Yes.mum lookin strong:)
2203,2203,spam,(Bank of Granite issues Strong-Buy) EXPLOSIVE PICK FOR OUR MEMBERS *****UP OVER 300% *********** Nasdaq Symbol CDGT That is a $5.00 per..
2204,2204,ham,Do u noe wat time e place dat sells 4d closes?
2205,2205,ham,I am in tirupur.  call you da.
2206,2206,ham,on a Tuesday night r u 4 real
2207,2207,ham,Infact happy new year. How are you where are you when are we seeing
2208,2208,ham,No calls..messages..missed calls
2209,2209,ham,What's your room number again? Wanna make sure I'm knocking on the right door
2210,2210,ham,I'm reaching home in 5 min.
2211,2211,ham,"Don't Think About \What u Have Got\"" Think About \""How to Use It That You Have Got\"" gooD ni8"""
2212,2212,ham,"Honeybee Said: *I'm d Sweetest in d World* God Laughed &amp; Said: *Wait,U Havnt Met d Person Reading This Msg* MORAL: Even GOD Can Crack Jokes! GM+GN+GE+GN:)"
2213,2213,ham,"Sorry, I'll call later  &lt;#&gt; mins"
2214,2214,spam,"SMS SERVICES. for your inclusive text credits, pls goto www.comuk.net login= 3qxj9 unsubscribe with STOP, no extra charge. help 08702840625.COMUK. 220-CM2 9AE"
2215,2215,ham,"Alright, I'll head out in a few minutes, text me where to meet you"
2216,2216,ham,You do got a shitload of diamonds though
2217,2217,ham,"No my blankets are sufficient, thx"
2218,2218,ham,U havenåÕt lost me ill always b here 4u.i didnåÕt intend 2 hurt u but I never knew how u felt about me when Iwas+marine&thatåÕs what itried2tell urmom.i careabout u
2219,2219,ham,"Its ok, called mom instead have fun"
2220,2220,ham,"Neither [in sterm voice] - i'm studying. All fine with me! Not sure the  thing will be resolved, tho. Anyway. Have a fab hols"
2221,2221,ham,Watching tv lor... Y she so funny we bluff her 4 wat. Izzit because she thk it's impossible between us?
2222,2222,ham,"I didnt get ur full msg..sometext is missing, send it again"
2223,2223,ham,Ha... Both of us doing e same thing. But i got tv 2 watch. U can thk of where 2 go tonight or u already haf smth in mind...
2224,2224,ham,"Awesome, I'll see you in a bit"
2225,2225,ham,They r giving a second chance to rahul dengra.
2226,2226,ham,Anyway seriously hit me up when you're back because otherwise I have to light up with armand and he always has shit and/or is vomiting
2227,2227,ham,Lol ok your forgiven :)
2228,2228,ham,Sorry i now then c ur msg... Yar lor so poor thing... But only 4 one night... Tmr u'll have a brand new room 2 sleep in...
2229,2229,ham,"Sorry, I'll call later in meeting."
2230,2230,ham,"Please protect yourself from e-threats. SIB never asks for sensitive information like Passwords,ATM/SMS PIN thru email. Never share your password with anybody."
2231,2231,ham,"The guy at the car shop who was flirting with me got my phone number from the paperwork and called and texted me. I'm nervous because of course now he may have my address. Should i call his boss and tell him, knowing this may get him fired?"
2232,2232,ham,What's nannys address?
2233,2233,ham,"So many people seems to be special at first sight, But only very few will remain special to you till your last sight.. Maintain them till life ends.. Sh!jas"
2234,2234,ham,Company is very good.environment is terrific and food is really nice:)
2235,2235,ham,Total video converter free download type this in google search:)
2236,2236,ham,Thanks for looking out for me. I really appreciate.
2237,2237,ham,I WILL CAL YOU SIR. In meeting
2238,2238,ham,K.k..how is your sister kids?
2239,2239,ham,For fear of fainting with the of all that housework you just did? Quick have a cuppa
2240,2240,ham,"Yeah, don't go to bed, I'll be back before midnight"
2241,2241,ham,Let me know when you've got the money so carlos can make the call
2242,2242,spam,UR GOING 2 BAHAMAS! CallFREEFONE 08081560665 and speak to a live operator to claim either Bahamas cruise ofå£2000 CASH 18+only. To opt out txt X to 07786200117
2243,2243,ham,I don't run away frm u... I walk slowly &amp; it kills me that u don't care enough to stop me...
2244,2244,ham,Yeah like if it goes like it did with my friends imma flip my shit in like half an hour
2245,2245,spam,Todays Voda numbers ending 7548 are selected to receive a $350 award. If you have a match please call 08712300220 quoting claim code 4041 standard rates app
2246,2246,ham,If you have belive me. Come to my home.
2247,2247,ham,Need a coffee run tomo?Can't believe it's that time of week already
2248,2248,ham,"Yeah that's what I thought, lemme know if anything's goin on later"
2249,2249,ham,"Fighting with the world is easy, u either win or lose bt fightng with some1 who is close to u is dificult if u lose - u lose if u win - u still lose."
2250,2250,ham,"Hi, my love! How goes that day? Fuck, this morning I woke and dropped my cell on the way down the stairs but it seems alright ... *phews* I miss you !"
2251,2251,ham,Dunno lei shd b driving lor cos i go sch 1 hr oni.
2252,2252,ham,Why don't you go tell your friend you're not sure you want to live with him because he smokes too much then spend hours begging him to come smoke
2253,2253,ham,Let's pool our money together and buy a bunch of lotto tickets. If we win I get &lt;#&gt; % u get &lt;#&gt; %. Deal?
2254,2254,ham,I havent add Ì_ yet right.. 
2255,2255,ham,"Well, i'm glad you didn't find it totally disagreeable ... Lol"
2256,2256,spam,Congratulations YOU'VE Won. You're a Winner in our August å£1000 Prize Draw. Call 09066660100 NOW. Prize Code 2309.
2257,2257,ham,HI BABE U R MOST LIKELY TO BE IN BED BUT IM SO SORRY ABOUT TONIGHT! I REALLY WANNA SEE U TOMORROW SO CALL ME AT 9. LOVE ME XXX
2258,2258,spam,"FREE MESSAGE Activate your 500 FREE Text Messages by replying to this message with the word FREE For terms & conditions, visit www.07781482378.com"
2259,2259,ham,Ok then i come n pick u at engin?
2260,2260,ham,K...k...when will you give treat?
2261,2261,spam,PRIVATE! Your 2003 Account Statement for 07808 XXXXXX shows 800 un-redeemed S. I. M. points. Call 08719899217 Identifier Code: 41685 Expires 07/11/04
2262,2262,ham,"Ola would get back to you maybe not today but I ve told him you can be his direct link in the US in getting cars he bids for online, you arrange shipping and you get a cut. Or U????? For a partnership where U????? Invest money for shipping and he takes care of the rest!U??Wud b self reliant soon dnt worry"
2263,2263,ham,"Just arrived, see you in a couple days &lt;3"
2264,2264,ham,Leaving to qatar tonite in search of an opportunity.all went fast.pls add me in ur prayers dear.Rakhesh
2265,2265,ham,I'm going 2 orchard now laready me reaching soon. U reaching?
2266,2266,ham,Babe ! What are you doing ? Where are you ? Who are you talking to ? Do you think of me ? Are you being a good boy? Are you missing me? Do you love me ?
2267,2267,ham,Ok...
2268,2268,ham,Ok lor thanx... ÌÏ in school?
2269,2269,ham,PLEASSSSSSSEEEEEE TEL ME V AVENT DONE SPORTSx
2270,2270,ham,K:)eng rocking in ashes:)
2271,2271,ham,No did you check? I got his detailed message now
2272,2272,ham,Lol yep did that yesterday. Already got my fireplace. Now its just another icon sitting there for me.
2273,2273,ham,How are you. Just checking up on you
2274,2274,ham,Yesterday its with me only . Now am going home.
2275,2275,ham,Did u got that persons story
2276,2276,ham,Hope this text meets you smiling. If not then let this text give you a reason to smile. Have a beautiful day.
2277,2277,spam,"As a SIM subscriber, you are selected to receive a Bonus! Get it delivered to your door, Txt the word OK to No: 88600 to claim. 150p/msg, EXP. 30Apr"
2278,2278,ham,I will spoil you in bed as well :)
2279,2279,ham,Dai i downloaded but there is only exe file which i can only run that exe after installing.
2280,2280,ham,Oh thanks a lot..i already bought 2 eggs ..
2281,2281,ham,Your opinion about me? 1. Over 2. Jada 3. Kusruthi 4. Lovable 5. Silent 6. Spl character 7. Not matured 8. Stylish 9. Simple Pls reply..
2282,2282,ham,"No! But we found a diff farm shop to buy some cheese. On way back now, can i call in?"
2283,2283,ham,O ic lol. Should play 9 doors sometime yo
2284,2284,ham,No she didnt. I will search online and let you know.
2285,2285,ham,This girl does not stay in bed. This girl doesn't need recovery time. Id rather pass out while having fun then be cooped up in bed
2286,2286,ham,Why didn't u call on your lunch?
2287,2287,ham,Okie...
2288,2288,spam,URGENT! Your Mobile number has been awarded with a å£2000 prize GUARANTEED. Call 09061790121 from land line. Claim 3030. Valid 12hrs only 150ppm
2289,2289,spam,You will recieve your tone within the next 24hrs. For Terms and conditions please see Channel U Teletext Pg 750
2290,2290,ham,Sure but since my parents will be working on Tuesday I don't really need a cover story
2291,2291,ham,Ok i juz receive..
2292,2292,ham,He remains a bro amongst bros
2293,2293,ham,Ya that one is slow as poo
2294,2294,ham,True. Its easier with her here.
2295,2295,ham,Am also doing in cbe only. But have to pay.
2296,2296,ham,What you did in  leave.
2297,2297,ham,Ok i will tell her to stay out. Yeah its been tough but we are optimistic things will improve this month.
2298,2298,ham,"Hi frnd, which is best way to avoid missunderstding wit our beloved one's?"
2299,2299,spam,"Urgent! Please call 0906346330. Your ABTA complimentary 4* Spanish Holiday or å£10,000 cash await collection SAE T&Cs BOX 47 PO19 2EZ 150ppm 18+"
2300,2300,ham,Dont know you bring some food
2301,2301,ham,Will do. Was exhausted on train this morning. Too much wine and pie. You sleep well too
2302,2302,ham,Not..tel software name..
2303,2303,ham,i am seeking a lady in the street and a freak in the sheets. Is that you?
2304,2304,ham,Go chase after her and run her over while she's crossing the street
2305,2305,ham,"Hey, I missed you tm of last night as my phone was on the charge ... *smiles* ... I am meeting a friend shortly"
2306,2306,spam,Free tones Hope you enjoyed your new content. text stop to 61610 to unsubscribe. help:08712400602450p Provided by tones2you.co.uk
2307,2307,ham,"U so lousy, run already come back then half dead... Hee..."
2308,2308,ham,I'm ok. Will do my part tomorrow
2309,2309,ham,No but the bluray player can
2310,2310,ham,Babe !!!! I LOVE YOU !!!! *covers your face in kisses*
2311,2311,ham,Yeah that'd pretty much be the best case scenario
2312,2312,ham,"Easy mate, * guess the quick drink was bit ambitious."
2313,2313,ham,Guess he wants alone time. We could just show up and watch when they do..
2314,2314,ham,If u laugh really loud.. If u talk spontaneously.. If u dont care what others feel.. U are probably with your dear &amp; best friends.. GOODEVENING Dear..:)
2315,2315,ham,"Mum, hope you are having a great day. Hoping this text meets you well and full of life. Have a great day. Abiola"
2316,2316,spam,"accordingly. I repeat, just text the word ok on your mobile phone and send"
2317,2317,ham,Ha ha cool cool chikku chikku:-):-DB-)
2318,2318,ham,"I'm done. I'm sorry. I hope your next space gives you everything you want. Remember all the furniture is yours. If i'm not around when you move it, just lock all the locks and leave the key with jenne."
2319,2319,ham,I reach home safe n sound liao...
2320,2320,ham,No. To be nosy I guess. Idk am I over reacting if I'm freaked?
2321,2321,spam,"Twinks, bears, scallies, skins and jocks are calling now. Don't miss the weekend's fun. Call 08712466669 at 10p/min. 2 stop texts call 08712460324(nat rate)"
2322,2322,ham,Dont pick up d call when something important is There to tell. Hrishi
2323,2323,ham,When did dad get back.
2324,2324,ham,"Forgot you were working today! Wanna chat, but things are ok so drop me a text when you're free / bored etc and i'll ring. Hope all is well, nose essay and all xx"
2325,2325,ham,"Sorry sir, i will call you tomorrow.  senthil.hsbc"
2326,2326,ham,Dont let studying stress you out. L8r.
2327,2327,ham,"Hi hope u get this txt~journey hasnt been gd,now about 50 mins late I think."
